themes,primary_genre,secondary_genres,style_tags,mood_keywords,search_keywords,energy_level,summary,track_id,combined_tags
"{'flow': {'assigned': False, 'confidence': 0.1}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Drone', 'Psychedelic Ambient']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Repetitive']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Relaxing', 'Soothing', 'Transcendent', 'Healing']","['Meditation', 'Sound Therapy', 'Lucid Dreaming', 'Chakra Healing', 'Delta Waves']",0.1,"A soothing meditation track featuring delta and theta waves at 432 Hz, designed to facilitate relaxation, sleep, and sound therapy, promoting a tranquil and introspective experience.",5ddmlQHNbezp6EfjVwiMR0,ambient drone psychedelic ambient hypnotic textural atmospheric layered repetitive meditative serene contemplative dreamlike relaxing soothing transcendent healing meditation sound therapy lucid dreaming chakra healing delta waves
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Drone', 'Minimal']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Soundscape', 'Dream', 'Relaxation']",0.2,"Bija is a minimalist ambient track that immerses the listener in lush, dreamlike soundscapes, perfect for meditation and introspective moments.",4KV8OTG1KGOmuJskypdTsb,ambient drone minimal hypnotic textural atmospheric layered organic meditative serene contemplative expansive dreamlike ambient meditation soundscape dream relaxation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Drone', 'Textural']","['Spacious', 'Melodic', 'Hypnotic', 'Atmospheric', 'Layered']","['Serene', 'Meditative', 'Contemplative', 'Gentle', 'Reflective', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Mindfulness', 'Relaxation', 'Background Music']",0.2,"Suspension is a spacious and melodic ambient track that creates a serene atmosphere, perfect for gentle, mindful activities and reflective moments.",4qezwUfEIVJeR0TLT9K9JR,ambient drone textural spacious melodic hypnotic atmospheric layered serene meditative contemplative gentle reflective expansive dreamlike ambient meditation mindfulness relaxation background music
"{'flow': {'assigned': True, 'confidence': 0.6}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Psychedelic Ambient']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Electronic', 'Spiritual', 'Cinematic', 'Meditation']",0.3,"Sunshine Through Speakers blends electronic textures with traditional instruments, creating a deeply spiritual and cinematic atmosphere ideal for meditation and reflection.",3SPdcT1zC7UhVPES8Jbt2K,ambient downtempo psychedelic ambient textural atmospheric layered organic hypnotic meditative serene contemplative expansive dreamlike ambient electronic spiritual cinematic meditation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Experimental', 'Dark Ambient']","['Textural', 'Atmospheric', 'Layered', 'Hypnotic', 'Repetitive']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Ambient', 'Experimental', 'Soundbath', 'Doom', 'Electronic']",0.3,"Stable Fight is an experimental ambient soundbath that intricately blends elements of doom, metal, and electronic music with minimal, classical, and progressive tones, creating a rich, immersive listening experience.",3bGx1uxM1Tp3lMae21MFyc,ambient experimental dark ambient textural atmospheric layered hypnotic repetitive meditative contemplative serene expansive dreamlike ambient experimental soundbath doom electronic
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Neoclassical,"['Minimal', 'Piano']","['Minimal', 'Hypnotic', 'Textural', 'Atmospheric', 'Layered']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Erik Satie', 'Gnossienne', 'Piano', 'Minimalist', 'Meditation']",0.2,"A minimalist piano piece characterized by introspective melodies and lush, dreamlike soundscapes, creating a serene and contemplative atmosphere.",6VNiVjwyYAgrJjquf0i6eA,neoclassical minimal piano minimal hypnotic textural atmospheric layered meditative serene contemplative expansive dreamlike erik satie gnossienne piano minimalist meditation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Experimental', 'Soundtrack']","['Minimal', 'Atmospheric', 'Textural', 'Cinematic', 'Layered']","['Meditative', 'Introspective', 'Dreamlike', 'Serene', 'Contemplative']","['Dirty Three', 'Ocean Songs', 'Ambient', 'Cinematic', 'Dreamy']",0.2,"'Sirena' by Dirty Three is a minimalist and introspective track that immerses listeners in lush, dreamlike soundscapes, perfect for creating a serene and contemplative atmosphere.",2aghlhHhHb7MLkQvsKjglD,ambient experimental soundtrack minimal atmospheric textural cinematic layered meditative introspective dreamlike serene contemplative dirty three ocean songs ambient cinematic dreamy
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Post-Rock,"['Instrumental', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Melodic']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Dirty Three', 'Ocean Songs', 'Post-Rock', 'Instrumental', 'Meditation Music']",0.3,"'Sea Above, Sky Below' by Dirty Three is an atmospheric post-rock composition that evokes a sense of serenity and contemplation, perfect for reflective moments or meditative practices.",3Nj6iFQBCUKg2mfgBaAE1I,post-rock instrumental experimental atmospheric textural layered organic melodic meditative contemplative serene expansive dreamlike dirty three ocean songs post-rock instrumental meditation music
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Mindfulness', 'Soundscape']",0.3,"Scattered is an ambient track that evokes a sense of wonder and introspection, inviting listeners to reflect on the beauty of existence and the interconnectedness of life.",W80MBHt4sBbmzwmolVtXz,ambient downtempo experimental atmospheric textural layered hypnotic organic meditative contemplative serene expansive dreamlike ambient meditation relaxation mindfulness soundscape
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Drone', 'Psychedelic Ambient']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike', 'Healing', 'Sacred', 'Introspective']","['Rudy Adrian', 'Ambient Music', 'Healing Sounds', 'Plant Medicine', 'Atmospheric', 'Meditation', 'Soundscape', ""Hero's Journey""]",0.2,"'Theme from Subantarctica' by Rudy Adrian is a meditative ambient piece that blends synthesizers and acoustic instruments, creating a rich atmospheric soundscape ideal for healing and introspective experiences.",5qocFpW7qbYq97uQnXSw8I,ambient drone psychedelic ambient atmospheric textural layered organic hypnotic meditative serene contemplative expansive dreamlike healing sacred introspective rudy adrian ambient music healing sounds plant medicine atmospheric meditation soundscape hero's journey
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Drone', 'Psychedelic Ambient']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Healing', 'Plant Medicine', ""Hero's Journey"", 'Atmospheric Sounds', 'Synthesizers', 'Acoustic Instruments']",0.2,"'Clouds over the Horizon' by Rudy Adrian is a soothing ambient track that blends synthesizers and acoustic instruments, creating a rich atmospheric soundscape ideal for healing and introspective experiences.",4r1b7iiPEKGb6wAywc7Gbk,ambient drone psychedelic ambient atmospheric textural layered organic hypnotic meditative serene contemplative expansive dreamlike healing plant medicine hero's journey atmospheric sounds synthesizers acoustic instruments
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Psychedelic Ambient', 'Electroacoustic']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike', 'Healing', 'Transcendent', 'Introspective']","['Dolphins', 'Healing Music', 'Ambient Soundscapes', 'Meditation', 'Plant Medicine', 'Atmospheric', 'Ritual Music', 'Nature Sounds']",0.2,"'Message of Dolphins' by Rudy Adrian is a serene ambient track that blends synthesizers and acoustic instruments, creating a rich soundscape ideal for healing and introspective experiences. Perfect for meditation and plant medicine journeys, it evokes a sense of tranquility and connection to nature.",13leswPcc740JHJYPyQhn3,ambient psychedelic ambient electroacoustic atmospheric textural layered organic hypnotic meditative serene contemplative expansive dreamlike healing transcendent introspective dolphins healing music ambient soundscapes meditation plant medicine atmospheric ritual music nature sounds
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': True, 'confidence': 0.8}}",Ambient,"['Electronic', 'Psychedelic Ambient']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Dreamlike']","['Expansive', 'Meditative', 'Serene', 'Contemplative', 'Transcendent', 'Ethereal', 'Otherworldly', 'Floating']","['Rudy Adrian', 'Ambient', 'Healing Lake', 'Kosmic Encounters', 'Cinematic', 'Electronic Odyssey', 'Galactic Cruise', 'Spacial Landscape']",0.3,"Shelter From The Storm is a cinematic electronic odyssey that blends shifting tempos and timbres, creating a soundscape perfect for a non-ordinary journey across the stars. Its atmospheric qualities invite listeners to float through expansive, otherworldly spaces.",2VIZ3A0rSXNsFCoLTxv8pw,ambient electronic psychedelic ambient atmospheric textural layered hypnotic dreamlike expansive meditative serene contemplative transcendent ethereal otherworldly floating rudy adrian ambient healing lake kosmic encounters cinematic electronic odyssey galactic cruise spacial landscape
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Minimal', 'Cinematic']","['Textural', 'Atmospheric', 'Layered', 'Hypnotic', 'Dreamlike']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Introspective']","['Ambient', 'Meditation', 'Dreamscape', 'Cinematic', 'Minimalist']",0.2,"Shaman's Blues is a minimalist ambient track that immerses listeners in lush, dreamlike soundscapes, perfect for introspective moments and meditative practices.",6eq2Lg8thG2SDIhK2gGQ7t,ambient minimal cinematic textural atmospheric layered hypnotic dreamlike meditative contemplative serene expansive introspective ambient meditation dreamscape cinematic minimalist
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Electronic,"['Downtempo', 'Experimental']","['Hypnotic', 'Textural', 'Layered', 'Atmospheric', 'Repetitive']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Lee Jones', 'One Grain', 'Hypnotic Beats', 'Experimental Sounds', 'Electronic Music']",0.4,"One Grain is an alluring track by Lee Jones that blends hypnotic beats with experimental sounds, creating intricate patterns that encourage both movement and reflection.",4FCLe2CG2wRRO89wTYOn83,electronic downtempo experimental hypnotic textural layered atmospheric repetitive meditative contemplative serene expansive dreamlike lee jones one grain hypnotic beats experimental sounds electronic music
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Experimental', 'Blues']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Smooth']","['Expansive', 'Serene', 'Meditative', 'Contemplative', 'Dreamlike']","['Morning', 'Ambient', 'Blues', 'Experimental', 'Serene', 'Meditative', 'Relaxing', 'Soundscape']",0.3,"Loup Andalou is a smooth and expansive serenade that blends ambient, blues, gospel, and experimental sounds, perfect for beginning your day with a sense of calm and reflection.",48jdcucR8DqtODC46UgjXd,ambient experimental blues atmospheric textural layered organic smooth expansive serene meditative contemplative dreamlike morning ambient blues experimental serene meditative relaxing soundscape
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Neoclassical', 'Electroacoustic']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Cinematic']","['Meditative', 'Serene', 'Contemplative', 'Spiritual', 'Dreamlike']","['Morin Khuur', 'Mathias Duplessy', 'Ambient', 'Neoclassical', 'Spiritual Music', 'Cinematic Soundtrack', 'Electronic Fusion', 'Dreams']",0.3,"Sad morin Khuur blends electronic textures with traditional instruments, creating a deeply spiritual and cinematic atmosphere that invites introspection and tranquility.",JDMj5aj7IVE0F3IhiZryP,ambient neoclassical electroacoustic textural atmospheric layered organic cinematic meditative serene contemplative spiritual dreamlike morin khuur mathias duplessy ambient neoclassical spiritual music cinematic soundtrack electronic fusion dreams
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Neoclassical,"['Ambient', 'Experimental']","['Cinematic', 'Atmospheric', 'Textural', 'Layered', 'Organic']","['Expansive', 'Inspiring', 'Serene', 'Contemplative', 'Dreamlike']","['Rising Tides', 'The Human Experience', 'Neoclassical', 'Ambient', 'Cinematic']",0.3,"Rising Tides is a cinematic and expansive composition that blends saxophone, experimental piano, and orchestral strings, evoking a sense of inspiration and the beauty of nature.",4lZ5jyMESQh9Syzdekq2BK,neoclassical ambient experimental cinematic atmospheric textural layered organic expansive inspiring serene contemplative dreamlike rising tides the human experience neoclassical ambient cinematic
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Downtempo', 'Psychedelic Ambient']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Cinematic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Kaya Project', 'Spiritual', 'Cinematic', 'Electronic', 'Meditation', 'Relaxation', 'Dreams']",0.2,"'Rise Above - Ambient Mix' by Kaya Project blends electronic textures with traditional instruments, creating a deeply spiritual and cinematic atmosphere perfect for meditation and reflective practices.",5JU4yh0PjIOUo04U4LmDym,ambient downtempo psychedelic ambient textural atmospheric layered organic cinematic meditative serene contemplative expansive dreamlike ambient kaya project spiritual cinematic electronic meditation relaxation dreams
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': True, 'confidence': 0.5}}",Experimental,"['Ambient', 'Psychedelic']","['Eclectic', 'Textural', 'Atmospheric', 'Layered', 'Hypnotic']","['Contemplative', 'Serene', 'Expansive', 'Dreamlike', 'Meditative']","['Mothra', 'Rain Dogz', 'Experimental Music', 'Ambient Sounds', 'Psychedelic Ambient']",0.4,"Rain Dogz by Mothra is an eclectic and atmospheric track that weaves together diverse sounds to create a meditative experience, inviting listeners to find a sense of order amidst chaos.",4aFLtU4oxjLRzjwBW8jk2x,experimental ambient psychedelic eclectic textural atmospheric layered hypnotic contemplative serene expansive dreamlike meditative mothra rain dogz experimental music ambient sounds psychedelic ambient
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Electronic', 'Neoclassical']","['Textural', 'Atmospheric', 'Layered', 'Cinematic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Spiritual', 'Cinematic', 'Electronic', 'Meditation']",0.3,"Passages I is a deeply spiritual and cinematic ambient track that fuses electronic textures with traditional instruments, creating an immersive soundscape perfect for meditation and reflective practices.",6RBlHj9naq8M7no0vrQ55W,ambient electronic neoclassical textural atmospheric layered cinematic organic meditative serene contemplative expansive dreamlike ambient spiritual cinematic electronic meditation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Minimal', 'Cinematic']","['Textural', 'Atmospheric', 'Layered', 'Hypnotic', 'Dreamlike']","['Meditative', 'Introspective', 'Serene', 'Contemplative', 'Expansive']","['Soheil Mokhberi', 'Ordibehesht', 'Ambient Music', 'Minimalist Soundscape', 'Cinematic Ambient']",0.2,"Ordibehesht by Soheil Mokhberi is a minimalist and introspective ambient track that immerses listeners in lush, dreamlike soundscapes, perfect for creating a serene and contemplative atmosphere.",7MiXZm7DqI0Uca1pbNmB2H,ambient minimal cinematic textural atmospheric layered hypnotic dreamlike meditative introspective serene contemplative expansive soheil mokhberi ordibehesht ambient music minimalist soundscape cinematic ambient
"{'flow': {'assigned': True, 'confidence': 0.6}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Electronic', 'Neoclassical']","['Textural', 'Atmospheric', 'Layered', 'Cinematic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['spiritual', 'cinematic', 'electronic', 'traditional instruments', 'bliss']",0.3,"Open Heart-Hawk Belly by Suse Millemann blends electronic textures with traditional instruments, creating a deeply spiritual and cinematic atmosphere perfect for meditation and reflective practices.",4gDclG5SgjMAoWvSGoPA9p,ambient electronic neoclassical textural atmospheric layered cinematic organic meditative serene contemplative expansive dreamlike spiritual cinematic electronic traditional instruments bliss
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.1}}",Ambient,"['Downtempo', 'Neoclassical']","['Atmospheric', 'Layered', 'Textural', 'Organic', 'Hypnotic']","['Serene', 'Uplifting', 'Meditative', 'Contemplative', 'Peaceful', 'Energizing', 'Dreamlike', 'Reflective']","['Lullaby', 'Relaxing Music', 'Ambient Sounds', 'Meditation', 'Calming', 'Morning Music', 'Soulful', 'Peaceful']",0.3,"Norah's Lullaby is a serene and uplifting ambient track that weaves soulful sounds into a vibrant tapestry, perfect for creating a peaceful atmosphere during reflective moments.",fCHU2F08YnItOKjeIdiRd,ambient downtempo neoclassical atmospheric layered textural organic hypnotic serene uplifting meditative contemplative peaceful energizing dreamlike reflective lullaby relaxing music ambient sounds meditation calming morning music soulful peaceful
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Chillout']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Chillout', 'Meditation', 'Relaxation', 'Dream']",0.3,"A tranquil and immersive soundscape that invites listeners to explore the quiet depths of trust and imagination, unfolding like a dream.",6SGZlCjVHmbRPImwJJMMqC,ambient downtempo chillout atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike ambient chillout meditation relaxation dream
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Experimental', 'Soundtrack']","['Atmospheric', 'Textural', 'Hypnotic', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Dream', 'Soundscape']",0.2,"Moomoo is a tranquil ambient piece that invites listeners to explore the depths of trust and imagination, creating a serene soundscape where the unseen unfolds like a dream.",2DcWDNPCr1pprU9uXQADpf,ambient experimental soundtrack atmospheric textural hypnotic layered organic meditative serene contemplative expansive dreamlike ambient meditation relaxation dream soundscape
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': True, 'confidence': 0.5}}",Downtempo,"['World', 'Chillout']","['Organic', 'Textural', 'Layered', 'Rhythmic', 'Melodic']","['Revitalizing', 'Sensual', 'Expansive', 'Driving', 'Meditative']","['Thornato', 'Bachan Kaur', 'Mes Couleurs', 'Escape Plan', 'Organic Rhythms']",0.6,"Mes Couleurs is a melodious soundscape that blends guitar, tabla, and drums, creating a driving and revitalizing experience that feels both sensual and expansive.",5NAsVgRmV6xYMjTJz75vzB,downtempo world chillout organic textural layered rhythmic melodic revitalizing sensual expansive driving meditative thornato bachan kaur mes couleurs escape plan organic rhythms
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Neoclassical,"['Ambient', 'Experimental']","['Cinematic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Inspiring']","['Cinematic', 'Neoclassical', 'Saxophone', 'Orchestral', 'Experimental Piano']",0.3,"Mariupol is a cinematic and expansive composition that blends saxophone, experimental piano, and orchestral strings, evoking a sense of inspiration and the beauty of nature.",59qncSiSzbBFLdY2MhZxUU,neoclassical ambient experimental cinematic textural atmospheric layered organic meditative serene contemplative expansive inspiring cinematic neoclassical saxophone orchestral experimental piano
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike', 'Transcendent', 'Introspective', 'Spiritual']","['Ambient', 'Meditation', 'Spiritual', 'Love', 'Mystic', 'Relaxation', 'Downtempo', 'Experimental']",0.3,"'Maracuyá / Barranco' by Sergio Díaz De Rojas is an atmospheric ambient track that evokes a sense of love and spiritual metamorphosis. Its serene and meditative qualities create a grounding experience, perfect for reflective practices and deep contemplation.",3RR3qag4v9uvZcNROkuH5t,ambient downtempo experimental atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike transcendent introspective spiritual ambient meditation spiritual love mystic relaxation downtempo experimental
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Drone', 'Experimental']","['Atmospheric', 'Textural', 'Hypnotic', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Dream', 'Satori']",0.2,"Mahsaamini by Satori invites listeners into a serene soundscape, fostering a deep sense of trust and introspection. The track unfolds gently, creating an atmosphere where vision and belief intertwine, perfect for meditation or reflective practices.",5cUJ6JRfi5WHj0n4ZcJ8wj,ambient drone experimental atmospheric textural hypnotic layered organic meditative serene contemplative expansive dreamlike ambient meditation relaxation dream satori
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Minimal', 'Cinematic']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Dreamlike']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Introspective']","['Ambient', 'Dreamscape', 'Meditation', 'Cinematic', 'Minimalist']",0.2,"Luminous Depths is a minimalist and introspective ambient track that immerses listeners in lush, dreamlike soundscapes, perfect for meditation and reflective moments.",4AxmIxUuzDPfo3zf4gujSU,ambient minimal cinematic hypnotic textural atmospheric layered dreamlike meditative serene contemplative expansive introspective ambient dreamscape meditation cinematic minimalist
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Jazz', 'Trip-Hop']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Serene', 'Contemplative', 'Dreamlike', 'Expansive', 'Laid-back']","['Lost Kisses', 'Monster Rally', 'Adventures on the Floating Island', 'Soul Flow', 'Downtempo', 'Jazz', 'Trip-Hop']",0.3,"Lost Kisses is a laid-back sonic journey that captures the austere beauty of nature, blending jazz, soul, trip-hop, and folk influences through intricate guitar work.",6s2jY8gp8NMlZJJpCHWrDx,downtempo jazz trip-hop atmospheric textural layered organic hypnotic serene contemplative dreamlike expansive laid-back lost kisses monster rally adventures on the floating island soul flow downtempo jazz trip-hop
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Neoclassical', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Expansive', 'Contemplative', 'Serene', 'Dreamlike']","['Cosmic', 'Soundscape', 'Meditation', 'Relaxation', 'Space']",0.3,"Leading Somewhere is a cosmic ambient piece that evokes a sense of vastness and connection, blending ethereal soundscapes with intricate textures to create a meditative experience.",5kuoV0JbuBQTPt3nQNjv3g,ambient neoclassical experimental atmospheric textural layered hypnotic organic meditative expansive contemplative serene dreamlike cosmic soundscape meditation relaxation space
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Jazz,"['Contemporary Jazz', 'World Jazz']","['Atmospheric', 'Textural', 'Meditative', 'Organic', 'Layered']","['Serene', 'Contemplative', 'Introspective', 'Soothing', 'Sacred']","['Anouar Brahem', 'Jazz', 'Meditation', 'Tea', 'Introspection']",0.3,"A tranquil piece that invites introspection, blending the serene essence of a sacred temple with the comforting warmth of tea, creating a meditative atmosphere.",haqm7IlgfLOMW9LfXMeSJ,jazz contemporary jazz world jazz atmospheric textural meditative organic layered serene contemplative introspective soothing sacred anouar brahem jazz meditation tea introspection
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Electronic,"['Downtempo', 'Psychedelic']","['Eclectic', 'Textural', 'Atmospheric', 'Layered', 'Hypnotic']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Cosmic', 'Eclectic Sounds', 'Divine Order', 'Ambient Chaos', 'Mindful Listening']",0.4,"Last Chance is an eclectic electronic track that weaves together atmospheric textures and hypnotic rhythms, creating a meditative soundscape designed to help listeners find a sense of divine order amidst the chaos of everyday life.",HA8D8xhtjQR869NTDu8RX,electronic downtempo psychedelic eclectic textural atmospheric layered hypnotic meditative contemplative serene expansive dreamlike cosmic eclectic sounds divine order ambient chaos mindful listening
